Date,Region,demand_MU
5/15/2016,Maharashtra,413.1
5/15/2016,Tamil Nadu,297.2
5/15/2016,Uttar Pradesh,324
5/16/2016,Gujarat,320
5/16/2016,Maharashtra,443.8
5/16/2016,Tamil Nadu,224
5/16/2016,Uttar Pradesh,323.7
5/17/2016,Gujarat,320.8
5/17/2016,Maharashtra,445.9
5/17/2016,Tamil Nadu,228.2
5/17/2016,Uttar Pradesh,325.8
5/18/2016,Gujarat,320.6
5/18/2016,Maharashtra,450.2
5/18/2016,Tamil Nadu,231.4
5/18/2016,Uttar Pradesh,329.3
5/19/2016,Gujarat,324.5
5/19/2016,Maharashtra,431.4
5/19/2016,Tamil Nadu,243.6
5/19/2016,Uttar Pradesh,325.4
5/20/2016,Gujarat,320.3
5/20/2016,Maharashtra,414.6
5/20/2016,Tamil Nadu,251.2
5/20/2016,Uttar Pradesh,328.6
5/21/2016,Gujarat,315.8
5/21/2016,Maharashtra,411.8
5/21/2016,Tamil Nadu,276
5/21/2016,Uttar Pradesh,303.7
5/22/2016,Gujarat,294.7
5/22/2016,Maharashtra,407.3
5/22/2016,Tamil Nadu,269.4
5/22/2016,Uttar Pradesh,323.5
5/23/2016,Gujarat,307.5
5/23/2016,Maharashtra,426.1
5/23/2016,Tamil Nadu,296.9
5/23/2016,Uttar Pradesh,265.9
5/24/2016,Gujarat,313
5/24/2016,Maharashtra,438.9
5/24/2016,Tamil Nadu,316.4
5/24/2016,Uttar Pradesh,213.1
5/25/2016,Gujarat,310.2
5/25/2016,Maharashtra,437.7
5/25/2016,Tamil Nadu,321.8
5/25/2016,Uttar Pradesh,241.3
5/26/2016,Gujarat,317.7
5/26/2016,Maharashtra,434.3
5/26/2016,Tamil Nadu,315.1
5/26/2016,Uttar Pradesh,253.9
5/26/2016,Gujarat,283.9
5/26/2016,Maharashtra,350.8
5/26/2016,Tamil Nadu,261.1
5/26/2016,Uttar Pradesh,314.7
5/27/2016,Gujarat,315.1
5/27/2016,Maharashtra,425.9
5/27/2016,Tamil Nadu,311.8
5/27/2016,Uttar Pradesh,278.4
5/28/2016,Gujarat,316.7
5/28/2016,Maharashtra,427.5
5/28/2016,Tamil Nadu,295.4
5/28/2016,Uttar Pradesh,285
5/29/2016,Gujarat,304.5
5/29/2016,Maharashtra,419.9
5/29/2016,Tamil Nadu,280.1
5/29/2016,Uttar Pradesh,202.8
5/30/2016,Gujarat,318
5/30/2016,Maharashtra,440
5/30/2016,Tamil Nadu,298.3
5/30/2016,Uttar Pradesh,247
5/31/2016,Gujarat,318.6
5/31/2016,Maharashtra,440.3
5/31/2016,Tamil Nadu,314.3
5/31/2016,Uttar Pradesh,258.3
6/1/2016,Gujarat,316
6/1/2016,Maharashtra,436.7
6/1/2016,Tamil Nadu,307.9
6/1/2016,Uttar Pradesh,277
6/2/2016,Gujarat,318
6/2/2016,Maharashtra,425.3
6/2/2016,Tamil Nadu,303
6/2/2016,Uttar Pradesh,301.8
6/3/2016,Gujarat,320.9
6/3/2016,Maharashtra,417.7
6/3/2016,Tamil Nadu,308.4
6/3/2016,Uttar Pradesh,318.2
6/4/2016,Gujarat,322
6/4/2016,Maharashtra,411
6/4/2016,Tamil Nadu,299.1
6/4/2016,Uttar Pradesh,321.3
6/5/2016,Gujarat,306
6/5/2016,Maharashtra,370
6/5/2016,Tamil Nadu,276.1
6/5/2016,Uttar Pradesh,331.7
6/6/2016,Gujarat,326
6/6/2016,Maharashtra,403
6/6/2016,Tamil Nadu,288
6/6/2016,Uttar Pradesh,317.5
6/7/2016,Gujarat,328
6/7/2016,Maharashtra,419
6/7/2016,Tamil Nadu,289
6/7/2016,Uttar Pradesh,317.6
6/7/2016,Gujarat,328
6/7/2016,Maharashtra,419
6/7/2016,Tamil Nadu,289
6/7/2016,Uttar Pradesh,317.6
6/8/2016,Gujarat,326
6/8/2016,Maharashtra,425
6/8/2016,Tamil Nadu,286
6/8/2016,Uttar Pradesh,315
6/8/2016,Gujarat,326
6/8/2016,Maharashtra,425
6/8/2016,Tamil Nadu,286
6/8/2016,Uttar Pradesh,315
6/9/2016,Gujarat,329
6/9/2016,Maharashtra,421
6/9/2016,Tamil Nadu,283
6/9/2016,Uttar Pradesh,318.8
6/10/2016,Gujarat,329
6/10/2016,Maharashtra,406
6/10/2016,Tamil Nadu,292
6/10/2016,Uttar Pradesh,321.4
6/10/2016,Gujarat,329
6/10/2016,Maharashtra,406
6/10/2016,Tamil Nadu,292
6/10/2016,Uttar Pradesh,321.4
6/11/2016,Gujarat,321
6/11/2016,Maharashtra,401
6/11/2016,Tamil Nadu,301
6/11/2016,Uttar Pradesh,313.3
6/11/2016,Gujarat,321
6/11/2016,Maharashtra,401
6/11/2016,Tamil Nadu,301
6/11/2016,Uttar Pradesh,313.3
6/12/2016,Gujarat,308
6/12/2016,Maharashtra,387
6/12/2016,Tamil Nadu,288
6/12/2016,Uttar Pradesh,317.2
6/12/2016,Gujarat,308
6/12/2016,Maharashtra,387
6/12/2016,Tamil Nadu,288
6/12/2016,Uttar Pradesh,317.2
6/13/2016,Gujarat,321
6/13/2016,Maharashtra,416
6/13/2016,Tamil Nadu,304
6/13/2016,Uttar Pradesh,319.5
6/13/2016,Gujarat,321
6/13/2016,Maharashtra,416
6/13/2016,Tamil Nadu,304
6/13/2016,Uttar Pradesh,319.5
6/14/2016,Gujarat,319
6/14/2016,Maharashtra,424
6/14/2016,Tamil Nadu,314
6/14/2016,Uttar Pradesh,319.6
6/14/2016,Gujarat,319
6/14/2016,Maharashtra,424
6/14/2016,Tamil Nadu,314
6/14/2016,Uttar Pradesh,319.6
6/15/2016,Gujarat,314
6/15/2016,Maharashtra,423
6/15/2016,Tamil Nadu,312
6/15/2016,Uttar Pradesh,314.9
6/15/2016,Gujarat,314
6/15/2016,Maharashtra,423
6/15/2016,Tamil Nadu,312
6/15/2016,Uttar Pradesh,314.9
6/16/2016,Gujarat,317
6/16/2016,Maharashtra,423
6/16/2016,Tamil Nadu,320
6/16/2016,Uttar Pradesh,306.1
6/17/2016,Gujarat,321
6/17/2016,Maharashtra,419
6/17/2016,Tamil Nadu,316
6/17/2016,Uttar Pradesh,319.5
6/18/2016,Gujarat,323
6/18/2016,Maharashtra,404
6/18/2016,Tamil Nadu,302
6/18/2016,Uttar Pradesh,325.9
6/19/2016,Gujarat,308
6/19/2016,Maharashtra,380
6/19/2016,Tamil Nadu,284
6/19/2016,Uttar Pradesh,327
6/20/2016,Gujarat,312
6/20/2016,Maharashtra,378
6/20/2016,Tamil Nadu,292
6/20/2016,Uttar Pradesh,318.7
6/23/2016,Gujarat,306.7
6/23/2016,Maharashtra,386.5
6/23/2016,Tamil Nadu,271.2
6/23/2016,Uttar Pradesh,305
6/24/2016,Gujarat,306.2
6/24/2016,Maharashtra,372.5
6/24/2016,Tamil Nadu,276.5
6/24/2016,Uttar Pradesh,316.7
6/25/2016,Gujarat,298.5
6/25/2016,Maharashtra,353.5
6/25/2016,Tamil Nadu,275.8
6/25/2016,Uttar Pradesh,315.7
6/27/2016,Gujarat,298.1
6/27/2016,Maharashtra,366.4
6/27/2016,Tamil Nadu,279.1
6/27/2016,Uttar Pradesh,320.5
6/28/2016,Gujarat,298.4
6/28/2016,Maharashtra,367.7
6/28/2016,Tamil Nadu,281
6/28/2016,Uttar Pradesh,330.5
6/29/2016,Gujarat,283
6/29/2016,Maharashtra,351
6/29/2016,Tamil Nadu,277
6/29/2016,Uttar Pradesh,333.6
6/30/2016,Gujarat,280
6/30/2016,Maharashtra,351
6/30/2016,Tamil Nadu,279
6/30/2016,Uttar Pradesh,344.7
7/1/2016,Gujarat,284
7/1/2016,Maharashtra,344
7/1/2016,Tamil Nadu,285
7/1/2016,Uttar Pradesh,333.1
7/2/2016,Gujarat,280
7/2/2016,Maharashtra,342
7/2/2016,Tamil Nadu,289
7/2/2016,Uttar Pradesh,272.2
7/3/2016,Gujarat,266
7/3/2016,Maharashtra,327
7/3/2016,Tamil Nadu,282
7/3/2016,Uttar Pradesh,277.6
7/4/2016,Gujarat,269.1
7/4/2016,Maharashtra,338.8
7/4/2016,Tamil Nadu,305.7
7/4/2016,Uttar Pradesh,286.3
7/5/2016,Gujarat,273.8
7/5/2016,Maharashtra,343
7/5/2016,Tamil Nadu,313.4
7/5/2016,Uttar Pradesh,289.5
7/7/2016,Gujarat,273.8
7/7/2016,Maharashtra,343
7/7/2016,Tamil Nadu,308.1
7/7/2016,Uttar Pradesh,330.8
7/8/2016,Gujarat,285.2
7/8/2016,Maharashtra,333.1
7/8/2016,Tamil Nadu,300.5
7/8/2016,Uttar Pradesh,320
7/9/2016,Gujarat,283.6
7/9/2016,Maharashtra,321.5
7/9/2016,Tamil Nadu,299.3
7/9/2016,Uttar Pradesh,314.1
7/11/2016,Gujarat,282.7
7/11/2016,Maharashtra,322.7
7/11/2016,Tamil Nadu,294.2
7/11/2016,Uttar Pradesh,313.2
7/12/2016,Gujarat,256.1
7/12/2016,Maharashtra,331
7/12/2016,Tamil Nadu,305.6
7/12/2016,Uttar Pradesh,316.1
7/13/2016,Gujarat,241.9
7/13/2016,Maharashtra,331.7
7/13/2016,Tamil Nadu,315.1
7/13/2016,Uttar Pradesh,319.8
7/14/2016,Gujarat,254.1
7/14/2016,Maharashtra,339.9
7/14/2016,Tamil Nadu,318.3
7/14/2016,Uttar Pradesh,323.8
7/15/2016,Gujarat,262.6
7/15/2016,Maharashtra,343.7
7/15/2016,Tamil Nadu,315.9
7/15/2016,Uttar Pradesh,300.2
7/16/2016,Gujarat,263.6
7/16/2016,Maharashtra,348.8
7/16/2016,Tamil Nadu,297
7/16/2016,Uttar Pradesh,268.1
7/17/2016,Gujarat,249
7/17/2016,Maharashtra,345.5
7/17/2016,Tamil Nadu,276.8
7/17/2016,Uttar Pradesh,234.7
7/18/2016,Gujarat,256.8
7/18/2016,Maharashtra,357.3
7/18/2016,Tamil Nadu,285.8
7/18/2016,Uttar Pradesh,253.4
7/19/2016,Gujarat,250.8
7/19/2016,Maharashtra,352.5
7/19/2016,Tamil Nadu,287.1
7/19/2016,Uttar Pradesh,282.6
7/20/2016,Gujarat,256.6
7/20/2016,Maharashtra,355.5
7/20/2016,Tamil Nadu,288.8
7/20/2016,Uttar Pradesh,305.7
7/21/2016,Gujarat,268.2
7/21/2016,Maharashtra,348.9
7/21/2016,Tamil Nadu,288.6
7/21/2016,Uttar Pradesh,312.1
7/22/2016,Gujarat,281.7
7/22/2016,Maharashtra,345.2
7/22/2016,Tamil Nadu,292.6
7/22/2016,Uttar Pradesh,302.3
7/23/2016,Gujarat,288.2
7/23/2016,Maharashtra,343.6
7/23/2016,Tamil Nadu,287.3
7/23/2016,Uttar Pradesh,295.7
7/24/2016,Gujarat,278.5
7/24/2016,Maharashtra,337
7/24/2016,Tamil Nadu,276.2
7/24/2016,Uttar Pradesh,295.7
7/25/2016,Gujarat,288
7/25/2016,Maharashtra,359.2
7/25/2016,Tamil Nadu,281.4
7/25/2016,Uttar Pradesh,302.7
7/26/2016,Gujarat,280
7/26/2016,Maharashtra,362.7
7/26/2016,Tamil Nadu,275
7/26/2016,Uttar Pradesh,301.8
7/27/2016,Gujarat,272
7/27/2016,Maharashtra,361.7
7/27/2016,Tamil Nadu,281.8
7/27/2016,Uttar Pradesh,289.6
7/28/2016,Gujarat,267.6
7/28/2016,Maharashtra,355.2
7/28/2016,Tamil Nadu,284
7/28/2016,Uttar Pradesh,298.2
7/29/2016,Gujarat,264.7
7/29/2016,Maharashtra,345
7/29/2016,Tamil Nadu,272.5
7/29/2016,Uttar Pradesh,277.4
7/30/2016,Gujarat,262.1
7/30/2016,Maharashtra,347.4
7/30/2016,Tamil Nadu,270.1
7/30/2016,Uttar Pradesh,261.7
7/31/2016,Gujarat,247.2
7/31/2016,Maharashtra,326.7
7/31/2016,Tamil Nadu,244.6
7/31/2016,Uttar Pradesh,276.2
8/1/2016,Gujarat,258.5
8/1/2016,Maharashtra,330.5
8/1/2016,Tamil Nadu,271.7
8/1/2016,Uttar Pradesh,271
8/2/2016,Gujarat,258.5
8/2/2016,Maharashtra,326.2
8/2/2016,Tamil Nadu,271.6
8/2/2016,Uttar Pradesh,281.5
8/3/2016,Gujarat,258.4
8/3/2016,Maharashtra,323.8
8/3/2016,Tamil Nadu,283
8/3/2016,Uttar Pradesh,296.5
8/4/2016,Gujarat,255.7
8/4/2016,Maharashtra,327.9
8/4/2016,Tamil Nadu,298
8/4/2016,Uttar Pradesh,311.6
8/5/2016,Gujarat,245.1
8/5/2016,Maharashtra,321.1
8/5/2016,Tamil Nadu,302.7
8/5/2016,Uttar Pradesh,321.6
8/6/2016,Gujarat,240.5
8/6/2016,Maharashtra,317.5
8/6/2016,Tamil Nadu,291.5
8/6/2016,Uttar Pradesh,306
8/7/2016,Gujarat,225.5
8/7/2016,Maharashtra,312.5
8/7/2016,Tamil Nadu,287.7
8/7/2016,Uttar Pradesh,302
8/8/2016,Gujarat,231.9
8/8/2016,Maharashtra,331.7
8/8/2016,Tamil Nadu,305.3
8/8/2016,Uttar Pradesh,308.1
8/9/2016,Gujarat,234.2
8/9/2016,Maharashtra,343.1
8/9/2016,Tamil Nadu,312.5
8/9/2016,Uttar Pradesh,311.3
8/10/2016,Gujarat,228.4
8/10/2016,Maharashtra,345.5
8/10/2016,Tamil Nadu,314.1
8/10/2016,Uttar Pradesh,306
8/11/2016,Gujarat,237.2
8/11/2016,Maharashtra,349.4
8/11/2016,Tamil Nadu,314.6
8/11/2016,Uttar Pradesh,288.9
8/12/2016,Gujarat,246.6
8/12/2016,Maharashtra,347.6
8/12/2016,Tamil Nadu,314
8/12/2016,Uttar Pradesh,287.3
8/13/2016,Gujarat,254.3
8/13/2016,Maharashtra,348.6
8/13/2016,Tamil Nadu,309.6
8/13/2016,Uttar Pradesh,289.5
8/14/2016,Gujarat,251.3
8/14/2016,Maharashtra,342.1
8/14/2016,Tamil Nadu,280.3
8/14/2016,Uttar Pradesh,283.1
8/15/2016,Gujarat,249
8/15/2016,Maharashtra,314.3
8/15/2016,Tamil Nadu,271.5
8/15/2016,Uttar Pradesh,288.9
8/16/2016,Gujarat,270
8/16/2016,Maharashtra,352.1
8/16/2016,Tamil Nadu,297.8
8/16/2016,Uttar Pradesh,279.3
8/17/2016,Gujarat,276.9
8/17/2016,Maharashtra,368
8/17/2016,Tamil Nadu,305.1
8/17/2016,Uttar Pradesh,271.1
8/18/2016,Gujarat,246
8/18/2016,Maharashtra,377.3
8/18/2016,Tamil Nadu,311.9
8/18/2016,Uttar Pradesh,269.9
8/19/2016,Gujarat,277.3
8/19/2016,Maharashtra,382.5
8/19/2016,Tamil Nadu,315.4
8/19/2016,Uttar Pradesh,253.7
8/20/2016,Gujarat,286.3
8/20/2016,Maharashtra,388.5
8/20/2016,Tamil Nadu,309.3
8/20/2016,Uttar Pradesh,280
8/21/2016,Gujarat,278.3
8/21/2016,Maharashtra,389.9
8/21/2016,Tamil Nadu,300.6
8/21/2016,Uttar Pradesh,290.1
8/22/2016,Gujarat,288.5
8/22/2016,Maharashtra,406.7
8/22/2016,Tamil Nadu,309
8/22/2016,Uttar Pradesh,290.4
8/23/2016,Gujarat,276.1
8/23/2016,Maharashtra,411.3
8/23/2016,Tamil Nadu,313.9
8/23/2016,Uttar Pradesh,289.3
8/24/2016,Gujarat,247
8/24/2016,Maharashtra,412.4
8/24/2016,Tamil Nadu,310.8
8/24/2016,Uttar Pradesh,295.1
8/25/2016,Gujarat,210.9
8/25/2016,Maharashtra,406.2
8/25/2016,Tamil Nadu,314.8
8/25/2016,Uttar Pradesh,322.7
8/26/2016,Gujarat,212.5
8/26/2016,Maharashtra,407.8
8/26/2016,Tamil Nadu,301.3
8/26/2016,Uttar Pradesh,312.7
8/27/2016,Gujarat,232.8
8/27/2016,Maharashtra,404.9
8/27/2016,Tamil Nadu,283.4
8/27/2016,Uttar Pradesh,315.7
8/28/2016,Gujarat,225.4
8/28/2016,Maharashtra,391.4
8/28/2016,Tamil Nadu,266.2
8/28/2016,Uttar Pradesh,322.3
8/29/2016,Gujarat,242.6
8/29/2016,Maharashtra,410
8/29/2016,Tamil Nadu,282.2
8/29/2016,Uttar Pradesh,324.6
8/30/2016,Gujarat,245
8/30/2016,Maharashtra,413.9
8/30/2016,Tamil Nadu,284.8
8/30/2016,Uttar Pradesh,314.6
8/31/2016,Gujarat,246.8
8/31/2016,Maharashtra,400
8/31/2016,Tamil Nadu,272.4
8/31/2016,Uttar Pradesh,293.5
9/1/2016,Gujarat,247.1
9/1/2016,Maharashtra,383.3
9/1/2016,Tamil Nadu,269.8
9/1/2016,Uttar Pradesh,295.1
9/2/2016,Gujarat,253.8
9/2/2016,Maharashtra,377
9/2/2016,Tamil Nadu,275.2
9/2/2016,Uttar Pradesh,306.1
9/3/2016,Gujarat,265.9
9/3/2016,Maharashtra,382.6
9/3/2016,Tamil Nadu,274.5
9/3/2016,Uttar Pradesh,313.2
9/4/2016,Gujarat,262
9/4/2016,Maharashtra,381
9/4/2016,Tamil Nadu,256
9/4/2016,Uttar Pradesh,318.2
9/5/2016,Gujarat,275.8
9/5/2016,Maharashtra,369.4
9/5/2016,Tamil Nadu,257.8
9/5/2016,Uttar Pradesh,319.2
9/6/2016,Gujarat,286.6
9/6/2016,Maharashtra,410.9
9/6/2016,Tamil Nadu,285.4
9/6/2016,Uttar Pradesh,324.7
9/7/2016,Gujarat,289.4
9/7/2016,Maharashtra,425.6
9/7/2016,Tamil Nadu,296.7
9/7/2016,Uttar Pradesh,326.1
9/8/2016,Gujarat,305.5
9/8/2016,Maharashtra,441.6
9/8/2016,Tamil Nadu,300.6
9/8/2016,Uttar Pradesh,329.6
9/9/2016,Gujarat,313.4
9/9/2016,Maharashtra,443.8
9/9/2016,Tamil Nadu,303.8
9/9/2016,Uttar Pradesh,329.8
9/10/2016,Gujarat,319
9/10/2016,Maharashtra,445.1
9/10/2016,Tamil Nadu,302.9
9/10/2016,Uttar Pradesh,334
9/11/2016,Gujarat,311.5
9/11/2016,Maharashtra,416.4
9/11/2016,Tamil Nadu,275.9
9/11/2016,Uttar Pradesh,335.8
9/12/2016,Gujarat,325.3
9/12/2016,Maharashtra,450.7
9/12/2016,Tamil Nadu,292
9/12/2016,Uttar Pradesh,333
9/13/2016,Gujarat,329
9/13/2016,Maharashtra,436.2
9/13/2016,Tamil Nadu,300.6
9/13/2016,Uttar Pradesh,331.3
9/14/2016,Gujarat,333.6
9/14/2016,Maharashtra,404.8
9/14/2016,Tamil Nadu,297.3
9/14/2016,Uttar Pradesh,326.6
9/15/2016,Gujarat,317
9/15/2016,Maharashtra,355.7
9/15/2016,Tamil Nadu,298
9/15/2016,Uttar Pradesh,331.4
9/16/2016,Gujarat,318.2
9/16/2016,Maharashtra,347.8
9/16/2016,Tamil Nadu,292.2
9/16/2016,Uttar Pradesh,323
9/17/2016,Gujarat,317.5
9/17/2016,Maharashtra,336.5
9/17/2016,Tamil Nadu,284.6
9/17/2016,Uttar Pradesh,319.8
9/18/2016,Gujarat,293.8
9/18/2016,Maharashtra,330.5
9/18/2016,Tamil Nadu,280.6
9/18/2016,Uttar Pradesh,315.9
9/19/2016,Gujarat,288.1
9/19/2016,Maharashtra,350
9/19/2016,Tamil Nadu,295.4
9/19/2016,Uttar Pradesh,306.1
9/20/2016,Gujarat,298.8
9/20/2016,Maharashtra,351.1
9/20/2016,Tamil Nadu,303.6
9/20/2016,Uttar Pradesh,310.1
9/21/2016,Gujarat,301.9
9/21/2016,Maharashtra,354.8
9/21/2016,Tamil Nadu,301.5
9/21/2016,Uttar Pradesh,304.9
9/22/2016,Gujarat,304.1
9/22/2016,Maharashtra,350.4
9/22/2016,Tamil Nadu,302.1
9/22/2016,Uttar Pradesh,307.4
9/23/2016,Gujarat,309.8
9/23/2016,Maharashtra,344.9
9/23/2016,Tamil Nadu,305.8
9/23/2016,Uttar Pradesh,313.9
9/24/2016,Gujarat,307.7
9/24/2016,Maharashtra,339.2
9/24/2016,Tamil Nadu,311
9/24/2016,Uttar Pradesh,299
9/25/2016,Gujarat,298.1
9/25/2016,Maharashtra,331.6
9/25/2016,Tamil Nadu,289
9/25/2016,Uttar Pradesh,293.7
9/26/2016,Gujarat,316.8
9/26/2016,Maharashtra,352.3
9/26/2016,Tamil Nadu,308.1
9/26/2016,Uttar Pradesh,299
9/27/2016,Gujarat,314.3
9/27/2016,Maharashtra,361.7
9/27/2016,Tamil Nadu,317.2
9/27/2016,Uttar Pradesh,276.8
9/28/2016,Gujarat,319.2
9/28/2016,Maharashtra,366.8
9/28/2016,Tamil Nadu,311.9
9/28/2016,Uttar Pradesh,280
9/29/2016,Gujarat,329.3
9/29/2016,Maharashtra,369
9/29/2016,Tamil Nadu,295.3
9/29/2016,Uttar Pradesh,272.9
9/30/2016,Gujarat,329.4
9/30/2016,Maharashtra,364.4
9/30/2016,Tamil Nadu,293.8
9/30/2016,Uttar Pradesh,274.3
10/1/2016,Gujarat,315.8
10/1/2016,Maharashtra,380.6
10/1/2016,Tamil Nadu,265.7
10/1/2016,Uttar Pradesh,265.3
10/1/2016,Gujarat,302.2
10/1/2016,Maharashtra,349.7
10/1/2016,Tamil Nadu,294.7
10/1/2016,Uttar Pradesh,289.4
10/2/2016,Gujarat,288.6
10/2/2016,Maharashtra,328.1
10/2/2016,Tamil Nadu,271.6
10/2/2016,Uttar Pradesh,308.5
10/3/2016,Gujarat,279.4
10/3/2016,Maharashtra,346.4
10/3/2016,Tamil Nadu,298.4
10/3/2016,Uttar Pradesh,317.6
10/4/2016,Gujarat,258.2
10/4/2016,Maharashtra,351.6
10/4/2016,Tamil Nadu,313.6
10/4/2016,Uttar Pradesh,324.9
10/5/2016,Gujarat,241.9
10/5/2016,Maharashtra,353.2
10/5/2016,Tamil Nadu,309.3
10/5/2016,Uttar Pradesh,318.1
10/6/2016,Gujarat,246.9
10/6/2016,Maharashtra,357.2
10/6/2016,Tamil Nadu,312.2
10/6/2016,Uttar Pradesh,301.6
10/7/2016,Gujarat,253.9
10/7/2016,Maharashtra,356.4
10/7/2016,Tamil Nadu,315.7
10/7/2016,Uttar Pradesh,306.6
10/8/2016,Gujarat,257.6
10/8/2016,Maharashtra,364.4
10/8/2016,Tamil Nadu,310.2
10/8/2016,Uttar Pradesh,303.7
10/9/2016,Gujarat,253.9
10/9/2016,Maharashtra,352.4
10/9/2016,Tamil Nadu,288.7
10/9/2016,Uttar Pradesh,301.9
10/10/2016,Gujarat,264.9
10/10/2016,Maharashtra,375.4
10/10/2016,Tamil Nadu,271.6
10/10/2016,Uttar Pradesh,302
10/11/2016,Gujarat,248.7
10/11/2016,Maharashtra,336.7
10/11/2016,Tamil Nadu,287.1
10/11/2016,Uttar Pradesh,303.3
10/12/2016,Gujarat,261.8
10/12/2016,Maharashtra,364.5
10/12/2016,Tamil Nadu,300.3
10/12/2016,Uttar Pradesh,278.3
10/13/2016,Gujarat,276.4
10/13/2016,Maharashtra,383.3
10/13/2016,Tamil Nadu,292.9
10/13/2016,Uttar Pradesh,271.6
10/13/2016,Gujarat,276.4
10/13/2016,Maharashtra,383.3
10/13/2016,Tamil Nadu,292.9
10/13/2016,Uttar Pradesh,271.6
10/14/2016,Gujarat,282.8
10/14/2016,Maharashtra,385.1
10/14/2016,Tamil Nadu,290.7
10/14/2016,Uttar Pradesh,259.9
10/15/2016,Gujarat,285.8
10/15/2016,Maharashtra,394.9
10/15/2016,Tamil Nadu,299.1
10/15/2016,Uttar Pradesh,282.5
10/16/2016,Gujarat,277.9
10/16/2016,Maharashtra,392.3
10/16/2016,Tamil Nadu,282.5
10/16/2016,Uttar Pradesh,279.1
10/17/2016,Gujarat,292.1
10/17/2016,Maharashtra,412
10/17/2016,Tamil Nadu,300.8
10/17/2016,Uttar Pradesh,280.6
10/18/2016,Gujarat,295.2
10/18/2016,Maharashtra,421.5
10/18/2016,Tamil Nadu,306.5
10/18/2016,Uttar Pradesh,276.8
10/19/2016,Gujarat,294.6
10/19/2016,Maharashtra,428.6
10/19/2016,Tamil Nadu,314
10/19/2016,Uttar Pradesh,287.5
10/20/2016,Gujarat,301.2
10/20/2016,Maharashtra,428.3
10/20/2016,Tamil Nadu,304.1
10/20/2016,Uttar Pradesh,273.3
10/21/2016,Gujarat,303.4
10/21/2016,Maharashtra,426.9
10/21/2016,Tamil Nadu,302.8
10/21/2016,Uttar Pradesh,279.3
10/22/2016,Gujarat,305.3
10/22/2016,Maharashtra,433.2
10/22/2016,Tamil Nadu,295
10/22/2016,Uttar Pradesh,276.8
10/23/2016,Gujarat,296.2
10/23/2016,Maharashtra,415.2
10/23/2016,Tamil Nadu,281.3
10/23/2016,Uttar Pradesh,278.5
10/24/2016,Gujarat,302.2
10/24/2016,Maharashtra,443.8
10/24/2016,Tamil Nadu,291.2
10/24/2016,Uttar Pradesh,283.5
10/25/2016,Gujarat,293
10/25/2016,Maharashtra,440.9
10/25/2016,Tamil Nadu,303.7
10/25/2016,Uttar Pradesh,273.1
10/26/2016,Gujarat,293.3
10/26/2016,Maharashtra,443.2
10/26/2016,Tamil Nadu,307.4
10/26/2016,Uttar Pradesh,272.1
10/27/2016,Gujarat,292.6
10/27/2016,Maharashtra,437.8
10/27/2016,Tamil Nadu,309.3
10/27/2016,Uttar Pradesh,276.8
10/28/2016,Gujarat,285.3
10/28/2016,Maharashtra,432
10/28/2016,Tamil Nadu,283.8
10/28/2016,Uttar Pradesh,294.9
10/29/2016,Gujarat,262
10/29/2016,Maharashtra,417
10/29/2016,Tamil Nadu,245.4
10/29/2016,Uttar Pradesh,302.8
10/30/2016,Gujarat,220.8
10/30/2016,Maharashtra,382.4
10/30/2016,Tamil Nadu,230.9
10/30/2016,Uttar Pradesh,299
10/31/2016,Gujarat,195
10/31/2016,Maharashtra,374.5
10/31/2016,Tamil Nadu,244.4
10/31/2016,Uttar Pradesh,290.6
11/2/2016,Gujarat,220.9
11/2/2016,Maharashtra,402.5
11/2/2016,Tamil Nadu,267.6
11/2/2016,Uttar Pradesh,266.2
11/3/2016,Gujarat,232.1
11/3/2016,Maharashtra,417.8
11/3/2016,Tamil Nadu,267.1
11/3/2016,Uttar Pradesh,270.7
11/4/2016,Gujarat,239.6
11/4/2016,Maharashtra,424.8
11/4/2016,Tamil Nadu,277.2
11/4/2016,Uttar Pradesh,275.1
11/5/2016,Gujarat,247.3
11/5/2016,Maharashtra,427.7
11/5/2016,Tamil Nadu,271.4
11/5/2016,Uttar Pradesh,276.8
11/6/2016,Gujarat,246.8
11/6/2016,Maharashtra,420.6
11/6/2016,Tamil Nadu,268.9
11/6/2016,Uttar Pradesh,271.7
11/7/2016,Gujarat,262
11/7/2016,Maharashtra,426.6
11/7/2016,Tamil Nadu,286
11/7/2016,Uttar Pradesh,266.4
11/8/2016,Gujarat,266.7
11/8/2016,Maharashtra,435.2
11/8/2016,Tamil Nadu,294.6
11/8/2016,Uttar Pradesh,268.7
11/9/2016,Gujarat,266.4
11/9/2016,Maharashtra,434.7
11/9/2016,Tamil Nadu,292.4
11/9/2016,Uttar Pradesh,265
11/10/2016,Gujarat,272
11/10/2016,Maharashtra,430.6
11/10/2016,Tamil Nadu,292.8
11/10/2016,Uttar Pradesh,266.3
11/11/2016,Gujarat,274.2
11/11/2016,Maharashtra,421.1
11/11/2016,Tamil Nadu,296.9
11/11/2016,Uttar Pradesh,270.8
11/12/2016,Gujarat,271.5
11/12/2016,Maharashtra,416.3
11/12/2016,Tamil Nadu,296.6
11/12/2016,Uttar Pradesh,260.3
11/13/2016,Gujarat,262.1
11/13/2016,Maharashtra,407.2
11/13/2016,Tamil Nadu,271.6
11/13/2016,Uttar Pradesh,253.9
11/14/2016,Gujarat,265.8
11/14/2016,Maharashtra,422.7
11/14/2016,Tamil Nadu,285.3
